,tweet_id,source,rating_numerator,stage,retweet_count,favorite_count,name,text,timestamp
1474,680959110691590145,Twitter for iPhone,9,none,2069,4694,Ozzie,This is Ozzie. He was doing fine until he lost traction in those festive socks. Now he's tired. 9/10 still killin it https://t.co/u4FYdIRKnY,2015-12-27 03:51:18
1475,680940246314430465,Twitter for iPhone,4,none,1087,3295,Alice,This is Alice. She's an idiot. 4/10 https://t.co/VQXdwJfkyS,2015-12-27 02:36:20
1476,680934982542561280,Twitter for iPhone,10,none,450,2131,Sadie,Say hello to Sadie. She's a Tortellini Sidewinder. Very jubilant pup. Seems loyal. Leaves on point. 10/10 petable af https://t.co/g2bTu4ayPl,2015-12-27 02:15:25
1477,680913438424612864,Twitter for iPhone,11,none,642,2468,Griswold,Meet Griswold. He's dapper as hell. Already pumped for next Christmas. 11/10 https://t.co/5NrpNDyFzN,2015-12-27 00:49:49
1478,680889648562991104,Twitter for iPhone,9,none,379,1811,Cheesy,This is Cheesy. It's her birthday. She's patiently waiting to eat her party muffin. 9/10 happy birthday pup https://t.co/cH2H7mch2H,2015-12-26 23:15:17
1479,680801747103793152,Twitter for iPhone,10,none,845,2438,None,Great picture here. Dog on the right panicked &amp; forgot about his tongue. Middle green dog must've fainted. All 10/10 https://t.co/31npKUAox0,2015-12-26 17:25:59
1480,680798457301471234,Twitter for iPhone,6,none,1073,2925,Moofasa,Say hello to Moofasa. He must be a powerful dog. Fenced in for your protection. Just got his ear pierced. 6/10 https://t.co/w6fRfQ3RXD,2015-12-26 17:12:55
1481,680609293079592961,Twitter for iPhone,9,none,733,2707,Brody,This is Brody. That is his chair. He loves his chair. Never leaves it. 9/10 might be stuck actually https://t.co/WvJRg0XJit,2015-12-26 04:41:15
1482,680583894916304897,Twitter for iPhone,8,none,1384,3723,Penny,This is Penny. Her tennis ball slowly rolled down her cone and into the pool. 8/10 bad things happen to good puppers https://t.co/YNWU7LeFgg,2015-12-26 03:00:19
1483,680497766108381184,Twitter for iPhone,12,none,1981,4350,Percy,Meet Percy. He's a Latvian Yuletide Heineken. Refuses to take off sweater. Kinda feisty. 12/10 would keep in pocket https://t.co/QGM5Fcuv7s,2015-12-25 21:18:05
1484,680494726643068929,Twitter for iPhone,26,none,502,1766,None,Here we have uncovered an entire battalion of holiday puppers. Average of 11.26/10 https://t.co/eNm2S6p9BD,2015-12-25 21:06:00
1485,680440374763077632,Twitter for iPhone,11,none,523,1495,None,Merry Christmas. My gift to you is this tiny unicorn running into a wall in slow motion. 11/10 https://t.co/UKqIAnR3He,2015-12-25 17:30:01
1486,680221482581123072,Twitter for iPhone,10,none,302,1501,CeCe,This is CeCe. She's patiently waiting for Santa. 10/10 https://t.co/ZJUypFFwvg,2015-12-25 03:00:14
1487,680206703334408192,Twitter for iPhone,12,none,1218,2914,Toby,I hope everyone enjoys this picture as much as I do. This is Toby. 12/10 https://t.co/vHnu1g9EJm,2015-12-25 02:01:30
1488,680161097740095489,Twitter for iPhone,12,none,762,2388,Goliath,Meet Goliath. He's an example of irony. Head is phenomenally round. Wants to be an ornament. 12/10 would hug gently https://t.co/72Dil0Aktw,2015-12-24 23:00:17
1489,680130881361686529,Twitter for iPhone,10,none,981,2345,Reggie,This is Reggie. His Santa hat is a little big. 10/10 he's still having fun https://t.co/w0dcGXq7qK,2015-12-24 21:00:12
1490,680115823365742593,Twitter for iPhone,9,none,935,2787,Ozzy,This is Ozzy. He woke up 2 minutes before he had to be ready for the Christmas party. 9/10 classic Ozzy https://t.co/Kt9vmw0Fap,2015-12-24 20:00:22
1491,680085611152338944,TweetDeck,12,none,9264,13127,by,This is by far the most coordinated series of pictures I was sent. Downright impressive in every way. 12/10 for all https://t.co/etzLo3sdZE,2015-12-24 18:00:19
1492,680070545539371008,TweetDeck,9,none,907,2649,Emmie,Say hello to Emmie. She's trapped in an ornament. Tragic af. Looks pretty content tho. Maybe it's meant to be. 9/10 https://t.co/Fh7geodBCU,2015-12-24 17:00:27
1493,679877062409191424,Twitter for iPhone,5,none,673,2023,Penelope,Meet Penelope. She's a bacon frise. Total babe (lol get it like the movie). Doesn't bark tho. 5/10 very average dog https://t.co/SDcQYg0HSZ,2015-12-24 04:11:37
1494,679862121895714818,Twitter for iPhone,11,none,647,2511,None,"""Dammit hooman I'm jus trynna lik the fler"" 11/10 https://t.co/eRZRI8OTj7",2015-12-24 03:12:15
1495,679854723806179328,Twitter for iPhone,7,none,1274,2932,Bruce,This is Bruce. He's a rare pup. Covered in Frosted Flakes. Nifty gold teeth. Overall good dog. 7/10 would pet firmly https://t.co/RtxxACzZ8A,2015-12-24 02:42:51
1496,679844490799091713,Twitter for iPhone,10,none,787,2429,Willie,This is Willie. He's floating away and needs your assistance. Please someone help Willie. 10/10 https://t.co/MJqygWqt8X,2015-12-24 02:02:12
1497,679736210798047232,Twitter for iPhone,9,none,822,2146,None,This pup's name is Sabertooth (parents must be cool). Ears for days. Jumps unannounced. 9/10 would pet diligently https://t.co/iazoiNUviP,2015-12-23 18:51:56
1498,679729593985699840,Twitter for iPhone,8,none,852,2219,Hunter,This is Hunter. He was playing with his ball minding his own business. Has no idea what happened to the carpet. 8/10 https://t.co/DbUTDI3u1R,2015-12-23 18:25:38
1499,679722016581222400,Twitter for iPhone,8,none,482,1694,Mike,This is Mike. He is a Jordanian Frito Pilates. Frowning because he can't see directly in front of him. 8/10 https://t.co/NL5QJwdEpF,2015-12-23 17:55:32
1500,679530280114372609,Twitter for iPhone,7,none,2152,4889,a,Guys this really needs to stop. We've been over this way too many times. This is a giraffe. We only rate dogs.. 7/10 https://t.co/yavgkHYPOC,2015-12-23 05:13:38
1501,679511351870550016,Twitter for iPhone,7,none,1309,3454,William,Say hello to William. He makes fun of others because he's terrified of his own deep-seated insecurities. 7/10 https://t.co/bwuV6FlRxr,2015-12-23 03:58:25
1502,679475951516934144,Twitter for iPhone,9,none,657,2141,Evy,This is Evy. She doesn't want to be a Koala. 9/10 https://t.co/VITeF0Kl9L,2015-12-23 01:37:45
1503,679462823135686656,Twitter for iPhone,11,none,19468,32494,Hurley,Meet Hurley. He's the curly one. He hugs every other dog he sees during his walk. 11/10 for spreading the love https://t.co/M6vqkt2GKV,2015-12-23 00:45:35
1504,679158373988876288,Twitter for iPhone,11,none,8325,21911,Rubio,This is Rubio. He has too much skin. 11/10 https://t.co/NLOHmlENag,2015-12-22 04:35:49
1505,679148763231985668,Twitter for iPhone,8,none,1064,2841,None,I know everyone's excited for Christmas but that doesn't mean you can send in reindeer. We only rate dogs... 8/10 https://t.co/eWjWgbOCYL,2015-12-22 03:57:37
1506,679132435750195208,Twitter for iPhone,10,none,1198,3040,Louis,This is Louis. He's a river dancer. His friends think it's badass. All are very supportive. 10/10 for Louis https://t.co/qoIvjKMY58,2015-12-22 02:52:45
1507,679111216690831360,Twitter for iPhone,12,none,2640,6112,officially,This is officially the greatest yawn of all time. 12/10 https://t.co/4R0Cc0sLVE,2015-12-22 01:28:25
1508,679062614270468097,Twitter for iPhone,11,none,8438,17432,Chompsky,This is Chompsky. He lives up to his name. 11/10 https://t.co/Xl37lQEWd0,2015-12-21 22:15:18
1509,679047485189439488,Twitter for iPhone,9,none,696,2299,None,This dog doesn't know how to stairs. Quite tragic really. 9/10 get it together pup https://t.co/kTpr9PTMg1,2015-12-21 21:15:11
1510,678991772295516161,Twitter for iPhone,12,none,1212,2367,None,If your Monday isn't going so well just take a look at this. Both 12/10 https://t.co/GJT6SILPGU,2015-12-21 17:33:48
1511,678969228704284672,Twitter for iPhone,11,none,480,1686,Lola,Meet Lola. She's a Metamorphic Chartreuse. Plays with her food. Insubordinate and churlish. Exquisite hardwood 11/10 https://t.co/etpBNXwN7f,2015-12-21 16:04:13
1512,678798276842360832,Twitter for iPhone,7,none,1210,3537,Linda,This is Linda. She fucking hates trees. 7/10 https://t.co/blaY85FIxR,2015-12-21 04:44:55
1513,678774928607469569,Twitter for iPhone,11,none,942,2872,Tug,This is Tug. He's not required to wear the cone he just wants his voice to project more clearly. 11/10 https://t.co/Sp739Ou2qx,2015-12-21 03:12:08
1514,678767140346941444,Twitter for iPhone,8,none,1401,3623,Mia,This is Mia. She makes awful decisions. 8/10 https://t.co/G6TQVgTcZz,2015-12-21 02:41:11
1515,678764513869611008,Twitter for iPhone,10,none,491,1678,Wilson,"Meet Wilson. He got caught humping the futon. He's like ""dude, help me out here"" 10/10 I'd help Wilson out https://t.co/m6XoclB0qv",2015-12-21 02:30:45
1516,678755239630127104,Twitter for iPhone,10,none,3386,7291,Dash,This is Dash. He didn't think the water would be that cold. Damn it Dash it's December. Think a little. 10/10 https://t.co/NqcOwG8pxW,2015-12-21 01:53:54
1517,678740035362037760,Twitter for iPhone,6,none,1732,3844,Tango,Meet Tango. He's a large dog. Doesn't care much for personal space. Owner isn't very accepting. Tongue slip. 6/10 https://t.co/p2T5kGebxe,2015-12-21 00:53:29
1518,678675843183484930,Twitter for iPhone,2,none,1517,2926,None,Exotic pup here. Tail long af. Throat looks swollen. Might breathe fire. Exceptionally unfluffy 2/10 would still pet https://t.co/a8SqCaSo2r,2015-12-20 20:38:24
1519,678643457146150913,Twitter for iPhone,10,none,436,2093,Grizz,Meet Grizz. He just arrived. Couldn't wait until Christmas. Worried bc he saw the swastikas on the carpet. 10/10 https://t.co/QBGwYrT7rv,2015-12-20 18:29:43
1520,678446151570427904,Twitter for iPhone,10,none,1611,4088,None,Touching scene here. Really stirs up the emotions. The bond between father &amp; son. So beautiful. 10/10 for both pups https://t.co/AJWJHov5gx,2015-12-20 05:25:42
1521,678424312106393600,Twitter for iPhone,2,none,2613,5537,Crystal,This is Crystal. She's a shitty fireman. No sense of urgency. People could be dying Crystal. 2/10 just irresponsible https://t.co/rtMtjSl9pz,2015-12-20 03:58:55
1522,678410210315247616,Twitter for iPhone,10,none,1873,4327,Jerome,Say hello to Jerome. He can shoot french fries out of his mouth at insane speeds. Deadly af. 10/10 https://t.co/dIy88HwrX8,2015-12-20 03:02:53
1523,678399652199309312,Twitter for iPhone,12,none,32730,80893,None,This made my day. 12/10 please enjoy https://t.co/VRTbo3aAcm,2015-12-20 02:20:55
1524,678396796259975168,Twitter for iPhone,12,none,428,1623,None,These little fellas have opposite facial expressions. Both 12/10 https://t.co/LmThv0GWen,2015-12-20 02:09:34
1525,678380236862578688,Twitter for iPhone,10,none,935,2492,Crumpet,This is Crumpet. He underestimated the snow. Quickly retreating. 10/10 https://t.co/a0Zx5LDFZa,2015-12-20 01:03:46
1526,678334497360859136,Twitter for iPhone,10,none,265,1329,Rosie,This is Rosie. She has a snazzy bow tie and a fin for a tail. Probably super fast underwater. Cool socks 10/10 https://t.co/GO76MdGBs0,2015-12-19 22:02:01
1527,678255464182861824,Twitter for iPhone,9,none,378,1625,Jessifer,This is Jessifer. She is a Bismoth Teriyaki. Flowers being attacked by hurricanes on bandana (rad). 9/10 stellar pup https://t.co/nZhmRwZzWv,2015-12-19 16:47:58
1528,678021115718029313,Twitter for iPhone,12,none,6520,14011,Reese,This is Reese. He likes holding hands. 12/10 https://t.co/cbLroGCbmh,2015-12-19 01:16:45
1529,677918531514703872,Twitter for iPhone,10,none,425,1379,None,"""Everything looks pretty good in there. Make sure to brush your gums. Been flossing? How's school going?"" Both 10/10 https://t.co/lWL2IMJqLR",2015-12-18 18:29:07
1530,677895101218201600,Twitter for iPhone,9,none,2155,4928,None,Guys this was terrifying. Really spooked me up. We don't rate ghosts. We rate dogs. Please only send dogs... 9/10 https://t.co/EJImi1udYb,2015-12-18 16:56:01
1531,677716515794329600,Twitter for iPhone,144,none,993,3120,None,IT'S PUPPERGEDDON. Total of 144/120 ...I think https://t.co/ZanVtAtvIq,2015-12-18 05:06:23
1532,677700003327029250,Twitter for iPhone,10,none,1487,3456,Ralph,This is Ralph. He's an interpretive dancer. 10/10 https://t.co/zoDdPyPFsa,2015-12-18 04:00:46
1533,677698403548192770,Twitter for iPhone,9,none,331,1257,Sadie,This is Sadie. She got her holidays confused. 9/10 damn it Sadie https://t.co/fm7HxOsuPK,2015-12-18 03:54:25
1534,677687604918272002,Twitter for iPhone,11,none,867,2530,None,This was Cindy's face when she heard Susan forgot the snacks for after the kid's soccer game. 11/10 https://t.co/gzkuVGRgAD,2015-12-18 03:11:30
1535,677673981332312066,Twitter for iPhone,9,none,1540,3391,None,Endangered triangular pup here. Could be a wizard. Caught mid-laugh. No legs. Just fluff. Probably a wizard. 9/10 https://t.co/GFVIHIod0Z,2015-12-18 02:17:22
1536,677662372920729601,Twitter for iPhone,12,none,989,1974,None,"In honor of the new Star Wars movie. Here's Yoda pug. 12/10 pet really well, would I https://t.co/pvjdRn00XH",2015-12-18 01:31:14
1537,677644091929329666,Twitter for iPhone,11,none,819,1892,a,This is a dog swinging. I really enjoyed it so I hope you all do as well. 11/10 https://t.co/Ozo9KHTRND,2015-12-18 00:18:36
1538,677573743309385728,Twitter for iPhone,10,none,737,2169,Sandy,This is Sandy. He's sexually confused. Thinks he's a pigeon. Also an All-American cheese catcher. 10/10 so petable https://t.co/Htu8plSqEu,2015-12-17 19:39:03
1539,677565715327688705,Twitter for iPhone,6,none,470,1323,None,Contortionist pup here. Inside pentagram. Clearly worships Satan. Known to slowly push fragile stuff off tables 6/10 https://t.co/EX9oR55VMe,2015-12-17 19:07:09
1540,677547928504967168,Twitter for iPhone,12,none,3753,7041,None,Not much to say here. I just think everyone needs to see this. 12/10 https://t.co/AGag0hFHpe,2015-12-17 17:56:29
1541,677530072887205888,Twitter for iPhone,9,none,234,1091,Axel,Say hello to Axel. He's a Black Chevy Pinot on wheels. 0 to 60 in 5.7 seconds (if downhill). 9/10 I call shotgun https://t.co/DKe9DBnnHE,2015-12-17 16:45:31
1542,677334615166730240,Twitter for iPhone,9,none,296,1373,None,This dog gave up mid jump. 9/10 https://t.co/KmMv3Y2zI8,2015-12-17 03:48:51
1543,677331501395156992,Twitter for iPhone,9,none,241,1115,Humphrey,Meet Humphrey. He's a Northern Polyp Viagra. One ear works. Face stuck like that. Always surprised. 9/10 petable af https://t.co/FS7eJQM2F4,2015-12-17 03:36:28
1544,677328882937298944,Twitter for iPhone,10,none,1542,3694,Derek,This is Derek. All the dogs adore Derek. He's a great guy. 10/10 really solid pup https://t.co/KgcsGNb61s,2015-12-17 03:26:04
1545,677314812125323265,Twitter for iPhone,10,none,544,1672,Tassy,"Meet Tassy &amp; Bee. Tassy is pretty chill, but Bee is convinced the Ruffles are haunted. 10/10 &amp; 11/10 respectively https://t.co/fgORpmTN9C",2015-12-17 02:30:09
1546,677301033169788928,Twitter for iPhone,5,none,418,1256,Juckson,This is Juckson. He's totally on his way to a nascar race. 5/10 for Juckson https://t.co/IoLRvF0Kak,2015-12-17 01:35:24
1547,677228873407442944,Twitter for iPhone,11,none,1678,3598,Chuq,Say hello to Chuq. He just wants to fit in. 11/10 https://t.co/hGkMCjZzn4,2015-12-16 20:48:40
1548,677187300187611136,Twitter for iPhone,9,none,945,2786,None,Here we see a Byzantine Rigatoni. Very aerodynamic. No eyes. Actually not windy here they just look like that. 9/10 https://t.co/gzI0m6wXRo,2015-12-16 18:03:28
1549,676975532580409345,Twitter for iPhone,11,none,1104,2831,Cooper,This is Cooper. He doesn't know how cheese works. Likes the way it feels on his face. Cheeky tongue slip. 11/10 https://t.co/j1zczS0lI5,2015-12-16 04:01:59
1550,676957860086095872,Twitter for iPhone,10,none,827,2261,None,10/10 I'd follow this dog into battle no questions asked https://t.co/ngTNXYQF0L,2015-12-16 02:51:45
1551,676949632774234114,Twitter for iPhone,8,none,406,1331,Tyrus,This is Tyrus. He's a Speckled Centennial Ticonderoga. Terrified of floating red ball. Nifty bandana. 8/10 v petable https://t.co/HqM3YhCaaa,2015-12-16 02:19:04
1552,676948236477857792,Twitter for iPhone,6,none,889,2211,Karl,This is Karl. Karl thinks he's slick. 6/10 sneaky pup https://t.co/Lo4ALwjVh4,2015-12-16 02:13:31
1553,676946864479084545,Twitter for iPhone,12,none,383,1746,None,This pups goal was to get all four feet as close to each other as possible. Valiant effort 12/10 https://t.co/2mXALbgBTV,2015-12-16 02:08:04
1554,676942428000112642,Twitter for iPhone,9,none,772,2109,None,Who leaves the last cupcake just sitting there? 9/10 https://t.co/PWMqAoEx2a,2015-12-16 01:50:26
1555,676897532954456065,Twitter for iPhone,5,none,733,2286,None,Exotic handheld dog here. Appears unathletic. Feet look deadly. Can be thrown a great distance. 5/10 might pet idk https://t.co/Avq4awulqk,2015-12-15 22:52:02
1556,676864501615042560,Twitter for iPhone,10,none,727,2129,Ash,Meet Ash. He's just a head now. Lost his body during the Third Crusade. Still in good spirits. 10/10 would pet well https://t.co/NJj2uP0atK,2015-12-15 20:40:47
1557,676821958043033607,Twitter for iPhone,11,none,15957,23392,None,Finally some constructive political change in this country. 11/10 https://t.co/mvQaETHVSb,2015-12-15 17:51:44
1558,676811746707918848,Twitter for iPhone,9,none,432,1439,Penny,Say hello to Penny &amp; Gizmo. They are practicing their caroling. The ambition in the room is tangible. 9/10 for both https://t.co/aqBHjjh5VD,2015-12-15 17:11:09
1559,676776431406465024,Twitter for iPhone,10,none,2063,5080,None,"When someone yells ""cops!"" at a party and you gotta get your drunk friend out of there. 10/10 https://t.co/4rMZi5Ca1k",2015-12-15 14:50:49
1560,676613908052996102,Twitter for iPhone,12,none,203,1098,the,This is the saddest/sweetest/best picture I've been sent. 12/10 😢🐶 https://t.co/vQ2Lw1BLBF,2015-12-15 04:05:01
1561,676606785097199616,Twitter for iPhone,12,none,448,1907,None,*screeches for a sec and then faints* 12/10 https://t.co/N5QL4ySBEx,2015-12-15 03:36:42
1562,676588346097852417,Twitter for iPhone,5,none,806,2349,Bubbles,This is Bubbles. He kinda resembles a fish. Always makes eye contact with u no matter what. Sneaky tongue slip. 5/10 https://t.co/Nrhvc5tLFT,2015-12-15 02:23:26
1563,676582956622721024,Twitter for iPhone,8,none,286,1216,Vinnie,"Meet Vinnie. He's having fun while being safe. Well not a lot of fun, but definitely safe, and that's important 8/10 https://t.co/vZYtynZZlH",2015-12-15 02:02:01
1564,676533798876651520,Twitter for iPhone,12,none,566,1898,None,ITSOFLUFFAYYYYY 12/10 https://t.co/bfw13CnuuZ,2015-12-14 22:46:41
1565,676496375194980353,Twitter for iPhone,9,none,542,1540,Griffin,Say hello to Griffin. He's upset because his costume for Halloween didn't arrive until today. 9/10 cheer up pup https://t.co/eoBCjSFajX,2015-12-14 20:17:59
1566,676440007570247681,Twitter for iPhone,11,none,681,1739,None,Hope your Monday isn't too awful. Here's two baseball puppers. 11/10 for each https://t.co/dB0H9hdZai,2015-12-14 16:34:00
1567,676430933382295552,Twitter for iPhone,10,none,352,1414,Duke,"Meet Duke. He's an Urban Parmesan. They know he's scared of the green rubber dog. ""Why u do dis?"" thinks Duke. 10/10 https://t.co/3bim9U5Idr",2015-12-14 15:57:56
1568,676237365392908289,Twitter for iPhone,8,none,297,1238,Winston,Say hello to Winston. He has no respect for the system. Much rebellion. I think that's a palm tree... nice. 8/10 https://t.co/dOLQddhXLZ,2015-12-14 03:08:46
1569,676219687039057920,Twitter for iPhone,10,none,31637,76483,Kenneth,This is Kenneth. He's stuck in a bubble. 10/10 hang in there Kenneth https://t.co/uQt37xlYMJ,2015-12-14 01:58:31
1570,676215927814406144,Twitter for iPhone,9,none,595,1765,Herm,This is Herm. He just wants to be like the other dogs. Sneaky tongue slip. Super fuzzy. 9/10 would cuddle firmly https://t.co/tg8h9lzCHv,2015-12-14 01:43:35
1571,676191832485810177,Twitter for iPhone,10,none,1055,2308,None,These two pups just met and have instantly bonded. Spectacular scene. Mesmerizing af. 10/10 and 7/10 for blue dog https://t.co/gwryaJO4tC,2015-12-14 00:07:50
1572,676146341966438401,Twitter for iPhone,10,none,669,1937,Bert,This is Bert. He likes flowers. 10/10 https://t.co/lmQRrNxaQu,2015-12-13 21:07:04
1573,676101918813499392,Twitter for iPhone,11,none,1186,2844,Striker,Meet Striker. He's ready for Christmas. 11/10 https://t.co/B3xxSLjQSH,2015-12-13 18:10:33
1574,676098748976615425,Twitter for iPhone,3,none,1456,3045,None,Extremely rare pup here. Very religious. Always praying. Too many legs. Not overwhelmingly fluffy. Won't bark. 3/10 https://t.co/REyE5YKVBb,2015-12-13 17:57:57
1575,676089483918516224,Twitter for iPhone,9,none,445,1331,None,"""Yes hello I'ma just snag this here toasted bagel real quick. carry on."" 9/10 https://t.co/Cuz0Osnekp",2015-12-13 17:21:08
1576,675891555769696257,Twitter for iPhone,6,none,877,2153,Donny,This is Donny. He's summoning the demon monster Babadook. 6/10 Donny please no that won't be a good time for anyone https://t.co/kiW6Knb7Gp,2015-12-13 04:14:39
1577,675888385639251968,Twitter for iPhone,10,none,976,2410,None,Breathtaking scene. A father taking care of his newborn pup. Tugs at the heartstrings. 10/10 restores my faith https://t.co/06oZdehGEa,2015-12-13 04:02:03
1578,675878199931371520,Twitter for iPhone,11,none,1421,4212,None,"Ok, I'll admit this is a pretty adorable bunny hopping towards the ocean but please only send in dogs... 11/10 https://t.co/sfsVCGIipI",2015-12-13 03:21:34
1579,675870721063669760,Twitter for iPhone,11,none,580,1653,None,&amp; this is Yoshi. Another world record contender 11/10 (what the hell is happening why are there so many contenders?) https://t.co/QG708dDNH6,2015-12-13 02:51:51
1580,675853064436391936,Twitter for iPhone,88,none,1321,2716,None,Here we have an entire platoon of puppers. Total score: 88/80 would pet all at once https://t.co/y93p6FLvVw,2015-12-13 01:41:41
1581,675822767435051008,Twitter for iPhone,10,none,548,1538,None,🎶 HELLO FROM THE OTHER SIIIIIIIIDE 🎶 10/10s https://t.co/GK2HJtkdQk,2015-12-12 23:41:18
1582,675820929667219457,Twitter for iPhone,11,none,236,1057,None,Here's a handful of sleepy puppers. All look unaware of their surroundings. Lousy guard dogs. Still cute tho 11/10s https://t.co/lyXX3v5j4s,2015-12-12 23:34:00
1583,675798442703122432,Twitter for iPhone,10,none,3453,10360,Bernie,This is Bernie. He just touched a boob for the first time. 10/10 https://t.co/whQKMygnK6,2015-12-12 22:04:39
1584,675781562965868544,Twitter for iPhone,11,none,484,1640,Buddah,Say hello to Buddah. He was Waldo for Halloween. 11/10 https://t.co/DVAqAnb624,2015-12-12 20:57:34
1585,675710890956750848,Twitter for iPhone,12,none,833,1906,Lenny,This is Lenny. He was just told that he couldn't explore the fish tank. 12/10 smh all that work for nothing https://t.co/JWi6YrpiO1,2015-12-12 16:16:45
1586,675707330206547968,Twitter for iPhone,11,none,702,1995,None,We've got ourselves a battle here. Watch out Reggie. 11/10 https://t.co/ALJvbtcwf0,2015-12-12 16:02:36
1587,675706639471788032,Twitter for iPhone,10,none,100,649,a,This is a Sizzlin Menorah spaniel from Brooklyn named Wylie. Lovable eyes. Chiller as hell. 10/10 and I'm out.. poof https://t.co/7E0AiJXPmI,2015-12-12 15:59:51
1588,675534494439489536,Twitter for iPhone,11,none,426,1837,a,Seriously guys?! Only send in dogs. I only rate dogs. This is a baby black bear... 11/10 https://t.co/H7kpabTfLj,2015-12-12 04:35:48
1589,675531475945709568,Twitter for iPhone,10,none,390,1195,Ellie,This is Ellie AKA Queen Slayer of the Orbs. Very self-motivated. Great yard. Rad foliage. 10/10 would pet diligently https://t.co/c9jmg3Xtzn,2015-12-12 04:23:49
1590,675522403582218240,Twitter for iPhone,10,none,294,1049,Sammy,Meet Sammy. He's a Motorola Firefox. Hat under hoodie (must be a half-decent up and coming white rapper) 10/10 https://t.co/rO2zxf0OQ0,2015-12-12 03:47:46
1591,675517828909424640,Twitter for iPhone,12,none,468,1298,None,12/10 stay woke https://t.co/XDiQw4Akiw,2015-12-12 03:29:35
1592,675501075957489664,Twitter for iPhone,13,none,5917,17293,None,"I shall call him squishy and he shall be mine, and he shall be my squishy. 13/10 https://t.co/WId5lxNdPH",2015-12-12 02:23:01
1593,675497103322386432,Twitter for iPhone,11,none,1319,3164,Reggie,Meet Reggie. He's going for the world record. Must concentrate. Focus up pup. 11/10 we all believe in you Reggie https://t.co/h3AWz4AzuC,2015-12-12 02:07:14
1594,675489971617296384,Twitter for iPhone,10,none,612,1310,None,RT until we find this dog. Clearly a cool dog (front leg relaxed out window). Looks to be a superb driver. 10/10 https://t.co/MnTrKaQ8Wn,2015-12-12 01:38:53
1595,675483430902214656,Twitter for iPhone,5,none,991,1848,None,Rare shielded battle dog here. Very happy about abundance of lettuce. Painfully slow fetcher. Still petable. 5/10 https://t.co/C3tlKVq7eO,2015-12-12 01:12:54
1596,675432746517426176,Twitter for iPhone,12,none,576,1533,None,Happy Friday. Here's some golden puppers. 12/10 for all https://t.co/wNkqAED6lG,2015-12-11 21:51:30
1597,675372240448454658,Twitter for iPhone,13,none,521,1700,None,"The tail alone is 13/10. Great dog, better owner https://t.co/IyAXinfyju",2015-12-11 17:51:04
1598,675362609739206656,Twitter for iPhone,12,none,236,1057,Daisy,This is Daisy. She loves that shoe. Still no seat belt. Super churlish. 12/10 the dogs are killing it today https://t.co/cZlkvgRPdn,2015-12-11 17:12:48
1599,675354435921575936,Twitter Web Client,13,none,17251,32971,None,Everyone needs to watch this. 13/10 https://t.co/Bb3xnpsWBC,2015-12-11 16:40:19
1600,675349384339542016,Twitter for iPhone,13,none,2297,3949,None,Yea I lied. Here's more. All 13/10 https://t.co/ZQZf2U4xCP,2015-12-11 16:20:15
1601,675166823650848770,Twitter for iPhone,10,none,1630,3636,Arnold,This is Arnold. He broke his leg saving a handicapped child from a forest fire. True hero. 10/10 inspirational dog https://t.co/bijCeHeX4C,2015-12-11 04:14:49
1602,675153376133427200,Twitter for iPhone,1,none,2625,6321,None,What kind of person sends in a picture without a dog in it? 1/10 just because that's a nice table https://t.co/RDXCfk8hK0,2015-12-11 03:21:23
1603,675149409102012420,Twitter for iPhone,12,none,1705,3756,None,holy shit 12/10 https://t.co/p6O8X93bTQ,2015-12-11 03:05:37
1604,675147105808306176,Twitter for iPhone,10,none,240,945,None,When you're presenting a group project and the 4th guy tells the teacher that he did all the work. 10/10 https://t.co/f50mbB4UWS,2015-12-11 02:56:28
1605,675146535592706048,Twitter for iPhone,7,none,316,1198,Coops,This is Coops. He's yelling at the carpet. Not very productive Coops. 7/10 https://t.co/Uz52oYnHzF,2015-12-11 02:54:12
1606,675145476954566656,Twitter for iPhone,9,none,916,2147,None,What an honor. 3 dogs here. Blond one is clearly a gymnast. Other two just confused. Very nifty pups. 9/10 for all https://t.co/YDgstgIDGs,2015-12-11 02:49:59
1607,675135153782571009,Twitter for iPhone,5,none,500,1303,Steven,This is Steven. He got locked outside. Damn it Steven. 5/10 nice grill tho https://t.co/zf7Sxxjfp3,2015-12-11 02:08:58
1608,675111688094527488,Twitter for iPhone,8,none,258,971,Oliver,Say hello to Oliver. He thought what was inside the pillow should be outside the pillow. Blurry since birth. 8/10 https://t.co/lFU9W31Fg9,2015-12-11 00:35:44
1609,675109292475830276,Twitter for iPhone,9,none,1148,2811,a,C'mon guys. We've been over this. We only rate dogs. This is a cow. Please only submit dogs. Thank you...... 9/10 https://t.co/WjcELNEqN2,2015-12-11 00:26:12
1610,675047298674663426,Twitter for iPhone,11,none,333,1067,a,This is a fluffy albino Bacardi Columbia mix. Excellent at the tweets. 11/10 would hug gently https://t.co/diboDRUuEI,2015-12-10 20:19:52
1611,675015141583413248,Twitter for iPhone,10,none,1205,2721,Moe,Meet Moe. He's a golden Fetty Woof. Doesn't respect the authorities. Might own a motorhome? 10/10 revolutionary pup https://t.co/JAncIdNp8G,2015-12-10 18:12:05
1612,675003128568291329,Twitter for iPhone,12,none,477,1568,Laela,Meet Laela. She's adorable. Magnificent eyes. But I don't see a seat belt. Insubordinate.. and churlish. Still 12/10 https://t.co/pCGDgLkLo6,2015-12-10 17:24:21
